,Unnamed: 0,userID,ISBN,Rating,Title,Author,PublicationYear,publisher,bookTitle,bookAuthor,unique_ISBN,Location,Age,TotalRatingCount
3838,17795,3977,0375702709,0,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997.0,Vintage Books USA,,,0375702709,"columbiana, alabama, usa",63.0,192
3839,17796,3977,0446525502,0,The Rescue,Nicholas Sparks,2000.0,Warner Books,,,0446610399,"columbiana, alabama, usa",63.0,308
3840,17798,3977,0515131083,0,Plantation: A Lowcountry Tale,Dorothea Benton Frank,2001.0,Jove Books,,,0515131083,"columbiana, alabama, usa",63.0,75
3841,17800,3977,068480087X,8,POSTCARDS,Annie Proulx,1994.0,Scribner,,,068480087X,"columbiana, alabama, usa",63.0,64
3842,17801,3977,0743407067,6,The First Time,Joy Fielding,2001.0,Pocket Star,,,0743407067,"columbiana, alabama, usa",63.0,79
3843,17808,3991,044023722X,0,A Painted House,John Grisham,2001.0,Dell Publishing Company,,,038550120X,"monroe, new york, usa",30.0,838
3844,17809,3999,0385504209,10,The Da Vinci Code,Dan Brown,2003.0,Doubleday,,,0385504209,"new braunfels, texas, usa",71.0,898
3845,17812,4017,006000438X,10,The Death of Vishnu: A Novel,Manil Suri,2002.0,Perennial,,,006000438X,"new orleans, louisiana, usa",48.0,81
3846,17813,4017,0060175966,9,The Professor and the Madman,Simon Winchester,1998.0,HarperCollins Publishers,,,0060175966,"new orleans, louisiana, usa",48.0,58
3847,17815,4017,0060517794,10,Little Altars Everywhere,Rebecca Wells,2003.0,HarperTorch,,,0060517794,"new orleans, louisiana, usa",48.0,85
3848,17817,4017,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,,,0061097314,"new orleans, louisiana, usa",48.0,389
3849,17822,4017,0060928336,0,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997.0,Perennial,,,0060928336,"new orleans, louisiana, usa",48.0,740
3850,17823,4017,0060929871,9,Brave New World,Aldous Huxley,1998.0,Perennial,,,0060809833,"new orleans, louisiana, usa",48.0,226
3851,17824,4017,0060930187,10,The Bell Jar : A Novel (Perennial Classics),Sylvia Plath,2000.0,Perennial,,,0060930187,"new orleans, louisiana, usa",48.0,79
3852,17827,4017,0060964049,9,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989.0,Perennial,,,0060964049,"new orleans, louisiana, usa",48.0,85
3853,17834,4017,0140042598,10,On the Road,Jack Kerouac,1991.0,Penguin Books,,,0140042598,"new orleans, louisiana, usa",48.0,120
3854,17835,4017,0140070206,10,Ironweed,William J. Kennedy,1989.0,Penguin Books,,,0670401765,"new orleans, louisiana, usa",48.0,55
3855,17837,4017,0140244824,10,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996.0,Penguin Books,,,0140244824,"new orleans, louisiana, usa",48.0,232
3856,17839,4017,014028009X,9,Bridget Jones's Diary,Helen Fielding,1999.0,Penguin Books,,,0330332775,"new orleans, louisiana, usa",48.0,815
3857,17840,4017,0142001740,0,The Secret Life of Bees,Sue Monk Kidd,2003.0,Penguin Books,,,0142001740,"new orleans, louisiana, usa",48.0,774
3858,17841,4017,015600710X,10,Strange Fits of Passion: A Novel,Anita Shreve,1999.0,Harvest Books,,,015600710X,"new orleans, louisiana, usa",48.0,62
3859,17842,4017,0156007754,9,Blindness (Harvest Book),Jose Saramago,1999.0,Harvest Books,,,0156007754,"new orleans, louisiana, usa",48.0,96
3860,17844,4017,0156027321,0,Life of Pi,Yann Martel,2003.0,Harvest Books,,,0156027321,"new orleans, louisiana, usa",48.0,664
3861,17845,4017,0156907399,9,To the Lighthouse,Virginia Woolf,1989.0,Harvest Books,,,0156907380,"new orleans, louisiana, usa",48.0,112
3862,17849,4017,0312150601,5,Behind the Scenes at the Museum : A Novel,Kate Atkinson,1999.0,Picador,,,0312150601,"new orleans, louisiana, usa",48.0,75
3863,17856,4017,0312291639,0,The Nanny Diaries: A Novel,Emma McLaughlin,2003.0,St. Martin's Griffin,,,0312278586,"new orleans, louisiana, usa",48.0,828
3864,17857,4017,0316096199,10,Lucky : A Memoir,Alice Sebold,2002.0,Back Bay Books,,,0316096199,"new orleans, louisiana, usa",48.0,301
3865,17859,4017,0316182540,0,White Oleander : A Novel,Janet Fitch,2001.0,"Little, Brown",,,0316569321,"new orleans, louisiana, usa",48.0,387
3866,17860,4017,0316284955,0,White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000.0,Back Bay Books,,,0316284955,"new orleans, louisiana, usa",48.0,356
3867,17861,4017,0316666343,10,The Lovely Bones: A Novel,Alice Sebold,2002.0,"Little, Brown",,,0316666343,"new orleans, louisiana, usa",48.0,1295
3868,17863,4017,0316789844,10,Resistance : A Novel,Anita Shreve,1997.0,Back Bay Books,,,0316789844,"new orleans, louisiana, usa",48.0,60
3869,17864,4017,0316899984,5,"River, Cross My Heart",Breena Clarke,1999.0,Little Brown &amp; Company,,,0316899984,"new orleans, louisiana, usa",48.0,205
3870,17866,4017,0345389247,10,Crazy in Alabama,Mark Childress,1994.0,Ballantine Books,,,0345389247,"new orleans, louisiana, usa",48.0,60
3871,17867,4017,0345403339,8,Saving Grace,LEE SMITH,1996.0,Ballantine Books,,,0345403339,"new orleans, louisiana, usa",48.0,63
3872,17872,4017,0345423291,9,What We Keep : A Novel (Ballantine Reader's Circle),Elizabeth Berg,1999.0,Ballantine Books,,,0345423291,"new orleans, louisiana, usa",48.0,64
3873,17873,4017,0345424719,10,A Widow for One Year,JOHN IRVING,1999.0,Ballantine Books,,,034543479X,"new orleans, louisiana, usa",48.0,273
3874,17874,4017,0345433491,9,Hanna's Daughters (Ballantine Reader's Circle),Marianne Fredriksson,1999.0,Ballantine Books,,,0345433491,"new orleans, louisiana, usa",48.0,75
3875,17876,4017,0345443284,10,While I Was Gone,Sue Miller,1999.0,Ballantine Books,,,0345443284,"new orleans, louisiana, usa",48.0,431
3876,17877,4017,0374129983,0,The Corrections,Jonathan Franzen,2001.0,Farrar Straus &amp; Giroux,,,0374129983,"new orleans, louisiana, usa",48.0,147
3877,17878,4017,0375406530,10,Waiting,Ha Jin,1999.0,Pantheon Books,,,0812541642,"new orleans, louisiana, usa",48.0,84
3878,17879,4017,0375411550,10,The Bluest Eye,Toni Morrison,2000.0,Knopf,,,0375411550,"new orleans, louisiana, usa",48.0,166
3879,17882,4017,0375500510,10,Black and Blue : A Novel,ANNA QUINDLEN,1998.0,Random House,,,0375500510,"new orleans, louisiana, usa",48.0,99
3880,17883,4017,0375502238,0,Blessings,ANNA QUINDLEN,2002.0,Random House,,,0345468694,"new orleans, louisiana, usa",48.0,201
3881,17885,4017,0375506039,0,Open House,Elizabeth Berg,2000.0,Random House Trade,,,0375506039,"new orleans, louisiana, usa",48.0,126
3882,17887,4017,037570504X,10,"Breath, Eyes, Memory",Edwidge Danticat,1998.0,Vintage Books USA,,,037570504X,"new orleans, louisiana, usa",48.0,155
3883,17888,4017,0375705856,9,Plainsong (Vintage Contemporaries),KENT HARUF,2000.0,Vintage,,,0375705856,"new orleans, louisiana, usa",48.0,156
3884,17889,4017,0375706062,0,Lying Awake,Mark Salzman,2001.0,Vintage Books USA,,,0375406328,"new orleans, louisiana, usa",48.0,62
3885,17890,4017,0375707972,10,The Reader,Bernhard Schlink,1999.0,Vintage Books USA,,,0375707972,"new orleans, louisiana, usa",48.0,466
3886,17899,4017,0380730138,9,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998.0,Perennial,,,0380730138,"new orleans, louisiana, usa",48.0,265
3887,17900,4017,0380732149,9,On the Occasion of My Last Afternoon,Kaye Gibbons,1999.0,Perennial,,,0399142991,"new orleans, louisiana, usa",48.0,57
3888,17903,4017,0385265700,9,The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990.0,Anchor,,,0385265700,"new orleans, louisiana, usa",48.0,319
3889,17907,4017,0385319207,10,One True Thing,Anna Quindlen,1997.0,Delta Trade Paperbacks,,,044022103X,"new orleans, louisiana, usa",48.0,233
3890,17909,4017,038533334X,10,Charming Billy,Alice McDermott,1999.0,Delta,,,038533334X,"new orleans, louisiana, usa",48.0,150
3891,17910,4017,0385486804,10,Into the Wild,Jon Krakauer,1997.0,Anchor,,,0385486804,"new orleans, louisiana, usa",48.0,252
3892,17911,4017,0385502532,9,Drowning Ruth,Christina Schwarz,2000.0,Doubleday,,,0385502532,"new orleans, louisiana, usa",48.0,170
3893,17916,4017,0394561619,0,Love in the Time of Cholera,GABRIEL GARCIA MARQUEZ,1988.0,Knopf,,,0394561619,"new orleans, louisiana, usa",48.0,78
3894,17921,4017,0399142789,10,Conversations with God : An Uncommon Dialogue (Book 1),Neale Donald Walsch,1996.0,Putnam Publishing Group,,,0399142789,"new orleans, louisiana, usa",48.0,59
3895,17922,4017,0399145079,9,Local Girls,Alice Hoffman,1999.0,Putnam Publishing Group,,,0399145079,"new orleans, louisiana, usa",48.0,73
3896,17923,4017,0399146431,0,The Bonesetter's Daughter,Amy Tan,2001.0,Putnam Publishing Group,,,0804114986,"new orleans, louisiana, usa",48.0,384
3897,17926,4017,0425176487,0,The Pull of the Moon,Elizabeth Berg,2000.0,Berkley Publishing Group,,,0425176487,"new orleans, louisiana, usa",48.0,101
3898,17928,4017,0446310786,10,To Kill a Mockingbird,Harper Lee,1988.0,Little Brown &amp; Company,,,0446310786,"new orleans, louisiana, usa",48.0,510
3899,17929,4017,0446516538,7,Slow Waltz in Cedar Bend,Robert James Waller,1993.0,Warner Books,,,0446601640,"new orleans, louisiana, usa",48.0,248
3900,17932,4017,0446677450,10,"Rich Dad, Poor Dad: What the Rich Teach Their Kids About Money--That the Poor and Middle Class Do Not!",Robert T. Kiyosaki,2000.0,Warner Books,,,0446677450,"new orleans, louisiana, usa",48.0,64
3901,17934,4017,0449911004,8,Patty Jane's House of Curl (Ballantine Reader's Circle),LORNA LANDVIK,1996.0,Ballantine Books,,,0449911004,"new orleans, louisiana, usa",48.0,79
3902,17936,4017,0452260116,9,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,1987.0,Plume Books,,,0452260116,"new orleans, louisiana, usa",48.0,143
3903,17937,4017,0452264790,5,Tar Baby,Toni Morrison,1987.0,Plume Books,,,0452264790,"new orleans, louisiana, usa",48.0,50
3904,17939,4017,0452280621,10,Beloved,Toni Morrison,1998.0,Plume Books,,,0345327853,"new orleans, louisiana, usa",48.0,191
3905,17943,4017,0452282829,10,We Were the Mulvaneys,Joyce Carol Oates,1996.0,Plume,,,0452282829,"new orleans, louisiana, usa",48.0,342
3906,17945,4017,0452283205,0,Falling Angels,Tracy Chevalier,2002.0,Plume Books,,,0452283205,"new orleans, louisiana, usa",48.0,189
3907,17948,4017,0553275976,0,The Bonfire of the Vanities,Tom Wolfe,1988.0,Bantam Books,,,0553275976,"new orleans, louisiana, usa",48.0,197
3908,17949,4017,059035342X,0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999.0,Arthur A. Levine Books,,,059035342X,"new orleans, louisiana, usa",48.0,575
3909,17952,4017,0670887315,10,Disgrace,J. M. Coetzee,1999.0,Viking Books,,,0140296409,"new orleans, louisiana, usa",48.0,55
3910,17953,4017,0670892963,8,Bridget Jones : The Edge of Reason,Helen Fielding,2000.0,Viking Books,,,0670892963,"new orleans, louisiana, usa",48.0,131
3911,17954,4017,0671038184,10,Jewel,Bret Lott,1999.0,Washington Square Press,,,0671038184,"new orleans, louisiana, usa",48.0,216
3912,17955,4017,0671510053,10,SHIPPING NEWS,Annie Proulx,1994.0,Scribner,,,0671510053,"new orleans, louisiana, usa",48.0,382
3913,17960,4017,0679437452,0,Range of Motion,Elizabeth Berg,1995.0,Random House Inc,,,0515119784,"new orleans, louisiana, usa",48.0,117
3914,17964,4017,067976402X,10,Snow Falling on Cedars,David Guterson,1995.0,Vintage Books USA,,,067976402X,"new orleans, louisiana, usa",48.0,662
3915,17965,4017,0679774025,8,All over but the Shoutin',Rick Bragg,1998.0,Vintage Books USA,,,0679774025,"new orleans, louisiana, usa",48.0,55
3916,17966,4017,068480087X,10,POSTCARDS,Annie Proulx,1994.0,Scribner,,,068480087X,"new orleans, louisiana, usa",48.0,64
3917,17967,4017,068484267X,10,Angela's Ashes: A Memoir,Frank McCourt,1999.0,Scribner,,,068484267X,"new orleans, louisiana, usa",48.0,222
3918,17969,4017,068484477X,5,STONES FROM THE RIVER,Ursula Hegi,1997.0,Touchstone,,,068484477X,"new orleans, louisiana, usa",48.0,364
3919,17973,4017,0688177859,7,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000.0,Perennial,,,0688177859,"new orleans, louisiana, usa",48.0,141
3920,17976,4017,0743407059,0,The First Time,Joy Fielding,2000.0,Atria,,,0743407067,"new orleans, louisiana, usa",48.0,79
3921,17977,4017,0743407083,0,Grand Avenue,Joy Fielding,2002.0,Pocket Star,,,0743407083,"new orleans, louisiana, usa",48.0,87
3922,17978,4017,0743411331,0,Never Change,Elizabeth Berg,2002.0,Washington Square Press,,,0743411331,"new orleans, louisiana, usa",48.0,111
3923,17980,4017,0743439740,10,"Every Breath You Take : A True Story of Obsession, Revenge, and Murder",Ann Rule,2002.0,Pocket,,,0743439740,"new orleans, louisiana, usa",48.0,111
3924,17983,4017,0786866276,0,Mother of Pearl,Melinda Haynes,1999.0,Hyperion,,,0786866276,"new orleans, louisiana, usa",48.0,129
3925,17985,4017,0786866586,0,Shopgirl : A Novella,Steve Martin,2000.0,Hyperion Press,,,0786866586,"new orleans, louisiana, usa",48.0,100
3926,17986,4017,0786868716,0,The Five People You Meet in Heaven,Mitch Albom,2003.0,Hyperion,,,0786868716,"new orleans, louisiana, usa",48.0,430
3927,17988,4017,0786881852,0,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997.0,Hyperion,,,0786881852,"new orleans, louisiana, usa",48.0,228
3928,17989,4017,0786884622,9,World of Pies : A Novel,Karen Stolz,2001.0,Hyperion,,,0786884622,"new orleans, louisiana, usa",48.0,53
3929,17993,4017,0802139256,0,Peace Like a River,Leif Enger,2002.0,Grove Press,,,0802139256,"new orleans, louisiana, usa",48.0,168
3930,17994,4017,0804106304,0,The Joy Luck Club,Amy Tan,1994.0,Prentice Hall (K-12),,,0804106304,"new orleans, louisiana, usa",48.0,555
3931,18003,4017,1400032806,0,Under the Banner of Heaven : A Story of Violent Faith,JON KRAKAUER,2004.0,Anchor,,,1400032806,"new orleans, louisiana, usa",48.0,96
3932,18006,4017,1558746161,10,Chicken Soup for the Teenage Soul II (Chicken Soup for the Soul Series),Jack Canfield,1998.0,HCI Teens,,,1558746161,"new orleans, louisiana, usa",48.0,53
3933,18009,4017,1565122968,10,Gap Creek: A Novel,Robert Morgan,2000.0,Algonquin Books of Chapel Hill,,,1565122968,"new orleans, louisiana, usa",48.0,93
3934,18014,4017,1573225789,9,The Color of Water: A Black Man's Tribute to His White Mother,James McBride,1997.0,Riverhead Books,,,1573225789,"new orleans, louisiana, usa",48.0,223
3935,18020,4017,1931561648,0,The Time Traveler's Wife (Today Show Book Club #15),Audrey Niffenegger,2003.0,MacAdam/Cage Publishing,,,1931561648,"new orleans, louisiana, usa",48.0,75
3936,18021,4024,0385497466,0,The Brethren,JOHN GRISHAM,2000.0,Doubleday,,,0440236673,"nixa, missouri, usa",34.74663765822785,556
3937,18023,4035,0060008776,7,Pagan Babies,Elmore Leonard,2002.0,HarperTorch,,,0060008776,"alameda, california, usa",60.0,91
3938,18024,4035,0345413350,8,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,1997.0,Del Rey,,,037582345X,"alameda, california, usa",60.0,336
3939,18025,4038,0380701340,0,Creed for the Third Millennium,Colleen McCullough,1986.0,Avon,,,0380701340,"bethesda, maryland, usa",34.74663765822785,50
3940,18027,4041,042517736X,0,Abduction,Robin Cook,2000.0,Berkley Publishing Group,,,042517736X,"alamogordo, new mexico, usa",45.0,104
3941,18045,4053,0374129983,2,The Corrections,Jonathan Franzen,2001.0,Farrar Straus &amp; Giroux,,,0374129983,"san francisco, california, usa",34.74663765822785,147
3942,18046,4055,0451146425,0,Lie Down With Lions,Ken Follett,1986.0,New Amer Library (Mm),,,0451146425,"guelph, ontario, canada",52.0,77
3943,18052,4066,0345300203,10,The Outside Man,Richard North Patterson,1995.0,Ballantine Books,,,0345300203,"birmingham, alabama, usa",31.0,57
3944,18054,4066,0345422392,0,Vittorio the Vampire: New Tales of the Vampires,Anne Rice,2001.0,Ballantine Books,,,0345422392,"birmingham, alabama, usa",31.0,114
3945,18056,4066,0440236673,7,The Brethren,John Grisham,2000.0,Island,,,0440236673,"birmingham, alabama, usa",31.0,556
3946,18059,4066,0553579835,0,The Matarese Countdown,Robert Ludlum,1998.0,Bantam Books,,,0553106678,"birmingham, alabama, usa",31.0,62
3947,18060,4066,1576737330,0,The Prayer of Jabez: Breaking Through to the Blessed Life,Bruce Wilkinson,2000.0,Multnomah,,,1576737330,"birmingham, alabama, usa",31.0,99
3948,18065,4077,0380789035,8,American Gods,Neil Gaiman,2002.0,HarperTorch,,,0380789035,"austin, texas, usa",34.74663765822785,302
3949,18066,4085,0670813028,8,It,Stephen King,1986.0,Viking Books,,,0451149513,"stratford, connecticut, usa",34.74663765822785,214
3950,18068,4090,0316601950,8,The Pilot's Wife : A Novel,Anita Shreve,1999.0,Back Bay Books,,,0316601950,"haskell, new jersey, usa",34.74663765822785,568
3951,18070,4090,0451197410,8,How Stella Got Her Groove Back,Terry McMillan,1998.0,Signet Book,,,0451192001,"haskell, new jersey, usa",34.74663765822785,210
3952,18075,4091,0312995423,0,Digital Fortress : A Thriller,Dan Brown,2003.0,St. Martin's Press,,,0312995423,"estill springs, tennessee, usa",77.0,293
3953,18081,4091,0445406518,8,Crocodile on the Sandbank,Elizabeth Peters,1988.0,Warner Books,,,0445406518,"estill springs, tennessee, usa",77.0,71
3954,18083,4091,0449219461,8,H Is for Homicide (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1993.0,Fawcett Books,,,0449219461,"estill springs, tennessee, usa",77.0,140
3955,18085,4091,0671027387,8,Deception Point,Dan Brown,2002.0,Pocket,,,0671027387,"estill springs, tennessee, usa",77.0,262
3956,18095,4092,0345313151,0,Bearing an Hourglass (Incarnations of Immortality (Paperback)),Piers Anthony,1991.0,Del Rey Books,,,0345313151,"hixson, tennessee, usa",27.0,55
3957,18096,4092,0345314255,0,Sword of Shannara,Terry Brooks,1995.0,Del Rey Books,,,0345314255,"hixson, tennessee, usa",27.0,112
3958,18097,4092,0345347536,0,A Spell for Chameleon (Xanth Novels (Paperback)),Piers Anthony,1987.0,Del Rey Books,,,0345347536,"hixson, tennessee, usa",27.0,57
3959,18107,4092,0380002930,0,Watership Down,Richard Adams,1976.0,Avon,,,0140039589,"hixson, tennessee, usa",27.0,312
3960,18111,4092,0439064872,0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000.0,Scholastic,,,0439064864,"hixson, tennessee, usa",27.0,556
3961,18112,4092,0439136369,0,Harry Potter and the Prisoner of Azkaban (Book 3),J. K. Rowling,2001.0,Scholastic,,,0439136369,"hixson, tennessee, usa",27.0,428
3962,18118,4092,0451132343,0,Firestarter,Stephen King,1984.0,Signet Book,,,0451132343,"hixson, tennessee, usa",27.0,95
3963,18119,4092,0451156609,0,The Tommyknockers,Stephen King,1994.0,Signet Book,,,0451156609,"hixson, tennessee, usa",27.0,221
3964,18120,4092,0451176464,6,Gerald's Game,Stephen King,2001.0,Signet Book,,,0451176464,"hixson, tennessee, usa",27.0,163
3965,18121,4092,0451186362,0,Rose Madder,Stephen King,2004.0,Signet Book,,,0451186362,"hixson, tennessee, usa",27.0,200
3966,18130,4092,059035342X,0,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,1999.0,Arthur A. Levine Books,,,059035342X,"hixson, tennessee, usa",27.0,575
